"Date","Price","Open","High","Low","Vol.","Change %"
"09/27/2019","285.95","289.53","289.53","284.40","1.54M","-0.80%"
"09/26/2019","288.26","289.43","289.81","286.60","1.89M","-0.09%"
"09/25/2019","288.51","288.26","289.68","286.87","1.85M","0.21%"
"09/24/2019","287.91","289.30","292.62","286.40","2.50M","0.12%"
"09/23/2019","287.57","286.36","288.13","285.75","2.06M","0.42%"
"09/20/2019","286.36","288.75","289.41","286.14","3.47M","-0.51%"
"09/19/2019","287.83","289.49","289.76","284.71","3.06M","-1.57%"
"09/18/2019","292.43","290.70","293.57","288.80","1.69M","0.35%"
"09/17/2019","291.41","289.56","291.79","288.69","1.78M","0.94%"
"09/16/2019","288.69","290.57","291.38","288.34","1.51M","-1.10%"
"09/13/2019","291.90","290.20","294.07","289.85","2.31M","0.69%"
"09/12/2019","289.89","290.34","292.75","288.68","2.94M","-0.28%"
"09/11/2019","290.69","294.30","295.74","287.81","4.75M","-2.12%"
"09/10/2019","297.00","297.38","298.25","294.58","2.72M","-0.67%"
"09/09/2019","299.00","304.50","307.34","298.21","3.40M","-1.57%"
"09/06/2019","303.76","299.20","304.64","298.29","3.02M","2.29%"
"09/05/2019","296.97","298.43","299.71","296.68","1.87M","0.29%"
"09/04/2019","296.12","294.00","296.30","293.77","1.38M","1.39%"
"09/03/2019","292.05","292.57","294.00","290.46","1.84M","-0.92%"
"08/30/2019","294.76","298.00","298.28","292.83","1.80M","-0.61%"
"08/29/2019","296.57","297.48","297.73","292.76","2.61M","0.71%"
"08/28/2019","294.49","293.75","299.95","292.42","5.17M","0.72%"
"08/27/2019","292.38","281.00","293.44","280.34","5.18M","5.00%"
"08/26/2019","278.46","275.75","278.53","275.69","1.43M","1.62%"
"08/23/2019","274.01","278.21","280.13","272.70","1.98M","-2.11%"
"08/22/2019","279.92","277.01","280.99","276.87","2.35M","1.54%"
"08/21/2019","275.68","275.41","276.54","274.70","1.68M","0.99%"
"08/20/2019","272.97","276.28","276.36","272.85","1.39M","-0.96%"
"08/19/2019","275.61","276.41","277.38","274.55","1.31M","0.55%"
"08/16/2019","274.10","274.10","276.07","273.44","1.28M","0.95%"
"08/15/2019","271.52","270.53","272.97","268.77","1.65M","1.26%"
"08/14/2019","268.15","274.00","275.36","268.00","2.12M","-2.94%"
"08/13/2019","276.26","271.18","278.16","270.01","1.74M","1.82%"
"08/12/2019","271.31","274.03","274.98","269.30","1.64M","-0.96%"
"08/09/2019","273.94","274.58","275.47","271.91","1.28M","-0.31%"
"08/08/2019","274.80","273.04","274.84","271.00","2.05M","0.18%"
"08/07/2019","274.30","268.18","274.86","263.59","3.04M","1.85%"
"08/06/2019","269.31","266.47","270.23","264.05","2.38M","1.59%"
"08/05/2019","265.10","270.09","270.55","262.71","3.33M","-2.72%"
"08/02/2019","272.50","274.30","274.94","270.50","1.97M","-0.75%"
"08/01/2019","274.57","275.75","280.93","274.31","2.63M","-0.38%"
"07/31/2019","275.63","279.02","279.72","272.63","1.89M","-1.38%"
"07/30/2019","279.50","280.27","280.57","279.10","978.17K","-0.22%"
"07/29/2019","280.13","281.01","281.30","279.54","1.26M","-0.44%"
"07/26/2019","281.37","279.80","281.77","279.12","1.45M","0.56%"
"07/25/2019","279.80","281.20","281.94","279.34","1.60M","-0.37%"
"07/24/2019","280.83","279.83","281.24","279.01","1.26M","0.26%"
"07/23/2019","280.10","281.85","282.08","279.02","1.12M","-0.02%"
"07/22/2019","280.17","281.22","282.32","279.32","1.46M","-0.48%"
"07/19/2019","281.51","283.07","284.31","281.35","1.61M","-0.49%"
"07/18/2019","282.91","282.20","283.06","279.19","1.70M","0.48%"
"07/17/2019","281.56","281.05","282.85","280.22","1.72M","0.32%"
"07/16/2019","280.65","281.00","281.37","279.78","1.38M","0.02%"
"07/15/2019","280.58","279.94","280.70","278.90","1.57M","0.41%"
"07/12/2019","279.44","276.50","280.00","276.01","2.05M","1.05%"
"07/11/2019","276.54","272.33","276.77","271.81","1.99M","1.89%"
"07/10/2019","271.42","270.05","271.53","269.34","1.26M","0.54%"
"07/09/2019","269.97","269.36","270.78","268.49","1.40M","0.21%"
"07/08/2019","269.40","268.33","269.69","267.35","1.24M","0.43%"
"07/05/2019","268.25","268.20","268.61","266.27","1.08M","-0.33%"
"07/03/2019","269.14","265.14","269.16","265.14","986.47K","1.38%"
"07/02/2019","265.47","263.92","265.57","261.67","1.20M","0.73%"
"07/01/2019","263.55","266.43","267.00","261.84","1.96M","-0.27%"
"06/28/2019","264.26","265.50","266.38","263.36","1.95M","-0.50%"
"06/27/2019","265.58","264.90","266.48","262.99","1.12M","0.44%"
"06/26/2019","264.41","266.45","266.82","264.34","1.33M","-0.73%"
"06/25/2019","266.36","266.71","267.08","265.36","1.18M","-0.15%"
"06/24/2019","266.77","267.31","267.97","266.52","1.59M","0.24%"
"06/21/2019","266.13","266.77","268.94","265.99","2.96M","-0.46%"
"06/20/2019","267.35","265.00","267.79","264.55","1.75M","1.40%"
"06/19/2019","263.66","262.31","264.10","260.94","1.63M","0.35%"
"06/18/2019","262.74","263.61","264.20","262.05","2.76M","0.50%"
"06/17/2019","261.43","261.13","262.25","260.43","1.19M","0.49%"
"06/14/2019","260.15","260.00","261.20","258.91","1.29M","0.17%"
"06/13/2019","259.71","257.71","259.87","257.55","1.23M","0.96%"
"06/12/2019","257.23","257.58","258.75","255.77","1.07M","0.05%"
"06/11/2019","257.11","258.91","259.62","256.21","1.61M","0.10%"
"06/10/2019","256.85","256.40","258.82","256.11","1.84M","0.33%"
"06/07/2019","256.01","251.16","256.60","251.02","2.27M","1.91%"
"06/06/2019","251.21","248.00","251.94","247.74","1.49M","1.31%"
"06/05/2019","247.96","246.10","248.76","245.02","1.83M","0.96%"
"06/04/2019","245.61","243.00","245.82","242.50","1.76M","1.88%"
"06/03/2019","241.07","239.78","241.54","238.08","2.51M","0.62%"
"05/31/2019","239.58","238.98","240.66","233.05","4.06M","-0.81%"
"05/30/2019","241.54","242.15","243.58","240.75","2.03M","0.35%"
"05/29/2019","240.69","244.13","244.77","238.91","2.59M","-2.28%"
"05/28/2019","246.31","248.58","250.20","246.14","3.16M","-0.40%"
"05/24/2019","247.30","249.11","249.56","246.77","1.34M","-0.49%"
"05/23/2019","248.53","248.63","249.92","247.18","1.82M","-0.39%"
"05/22/2019","249.51","251.01","251.01","249.14","1.24M","-0.17%"
"05/21/2019","249.93","249.11","250.83","248.10","1.50M","0.41%"
"05/20/2019","248.90","247.15","249.94","247.15","1.60M","0.22%"
"05/17/2019","248.35","245.88","250.05","245.59","1.67M","0.37%"
"05/16/2019","247.44","245.63","249.73","245.21","1.80M","1.13%"
"05/15/2019","244.67","242.11","245.40","241.23","1.19M","0.80%"
"05/14/2019","242.73","242.29","245.09","241.81","1.64M","0.33%"
"05/13/2019","241.92","244.12","244.93","240.67","1.96M","-2.06%"
"05/10/2019","247.02","242.94","248.55","240.03","2.04M","1.46%"
"05/09/2019","243.47","240.66","244.06","240.16","1.92M","0.88%"
"05/08/2019","241.34","239.56","243.05","238.19","1.61M","0.48%"
"05/07/2019","240.18","241.72","242.74","238.22","1.78M","-1.66%"
"05/06/2019","244.23","242.85","244.83","242.06","1.20M","-0.16%"
"05/03/2019","244.62","243.27","244.88","242.72","905.87K","0.80%"
"05/02/2019","242.69","241.76","242.88","240.42","1.24M","0.46%"
"05/01/2019","241.59","245.34","245.46","241.55","1.35M","-1.60%"
"04/30/2019","245.53","244.77","245.79","243.02","1.43M","0.51%"
"04/29/2019","244.28","245.00","245.75","243.49","1.43M","0.19%"
"04/26/2019","243.82","245.62","245.89","242.06","1.84M","-0.72%"
"04/25/2019","245.60","246.21","247.15","243.94","1.28M","-0.95%"
"04/24/2019","247.96","245.68","248.70","245.60","1.16M","0.97%"
"04/23/2019","245.58","244.65","246.53","242.21","1.52M","0.89%"
"04/22/2019","243.42","245.19","245.77","242.56","1.30M","-0.97%"
"04/18/2019","245.81","246.79","247.25","244.70","1.37M","0.10%"
"04/17/2019","245.56","246.30","246.46","244.32","1.36M","0.09%"
"04/16/2019","245.34","246.65","246.82","244.25","1.36M","-0.40%"
"04/15/2019","246.33","242.37","246.75","241.96","1.86M","1.81%"
"04/12/2019","241.95","241.51","242.72","240.90","2.19M","0.29%"
"04/11/2019","241.24","243.62","244.18","240.92","2.72M","-1.78%"
"04/10/2019","245.61","245.28","246.67","244.71","1.56M","0.29%"
"04/09/2019","244.91","245.11","245.68","244.00","1.45M","-0.65%"
"04/08/2019","246.52","245.99","246.83","245.20","1.24M","0.26%"
"04/05/2019","245.87","244.96","247.09","244.01","1.62M","0.60%"
"04/04/2019","244.40","242.17","244.76","241.25","1.32M","0.79%"
"04/03/2019","242.48","241.69","243.55","241.02","1.66M","0.82%"
"04/02/2019","240.50","244.00","244.19","240.31","1.57M","-1.51%"
"04/01/2019","244.19","243.07","244.41","242.58","1.61M","0.85%"
"03/29/2019","242.14","241.66","242.44","240.77","1.97M","0.38%"
"03/28/2019","241.22","239.98","241.95","239.58","1.40M","0.76%"
"03/27/2019","239.41","238.71","240.21","238.16","1.35M","0.14%"
"03/26/2019","239.07","238.00","240.25","237.36","1.19M","0.89%"
"03/25/2019","236.97","236.93","238.08","235.78","1.36M","-0.25%"
"03/22/2019","237.56","239.75","240.34","236.90","1.87M","-0.83%"
"03/21/2019","239.54","236.68","239.85","236.55","1.62M","1.08%"
"03/20/2019","236.98","237.03","238.49","235.78","1.50M","-0.03%"
"03/19/2019","237.05","237.52","238.05","236.29","1.85M","0.19%"
"03/18/2019","236.59","233.58","236.68","233.49","1.74M","1.28%"
"03/15/2019","233.60","234.17","235.65","233.18","5.07M","-0.10%"
"03/14/2019","233.84","236.13","236.38","233.28","2.30M","-1.07%"
"03/13/2019","236.38","234.25","237.45","232.95","2.42M","1.47%"
"03/12/2019","232.96","230.32","233.40","229.90","2.65M","1.42%"
"03/11/2019","229.69","227.53","229.91","227.06","3.75M","0.82%"
"03/08/2019","227.82","225.48","228.70","223.77","6.78M","5.09%"
"03/07/2019","216.79","218.13","219.39","216.22","3.28M","-1.11%"
"03/06/2019","219.23","220.50","221.91","218.23","1.99M","-0.27%"
"03/05/2019","219.82","218.91","221.61","218.90","2.16M","0.65%"
"03/04/2019","218.41","220.43","221.08","215.87","2.44M","-0.47%"
"03/01/2019","219.44","219.76","220.57","215.77","2.18M","0.32%"
"02/28/2019","218.74","218.49","219.69","217.52","2.06M","0.32%"
"02/27/2019","218.05","216.51","218.86","216.45","1.48M","0.20%"
"02/26/2019","217.61","216.89","218.91","216.13","1.88M","0.26%"
"02/25/2019","217.05","217.37","219.09","216.55","1.79M","0.35%"
"02/22/2019","216.29","215.17","216.59","214.25","1.54M","0.49%"
"02/21/2019","215.23","216.60","216.72","214.33","1.62M","-0.87%"
"02/20/2019","217.11","218.23","219.07","215.06","1.79M","-0.46%"
"02/19/2019","218.12","216.67","219.60","216.51","1.94M","0.76%"
"02/15/2019","216.47","215.15","217.25","214.04","2.64M","1.23%"
"02/14/2019","213.84","212.00","214.54","211.14","1.41M","0.49%"
"02/13/2019","212.80","212.23","213.50","211.29","1.70M","0.42%"
"02/12/2019","211.90","210.06","212.75","209.25","2.09M","1.52%"
"02/11/2019","208.72","208.65","208.92","206.76","2.38M","0.47%"
"02/08/2019","207.75","207.83","208.49","205.75","2.01M","-0.62%"
"02/07/2019","209.05","210.07","210.10","206.27","2.53M","-1.21%"
"02/06/2019","211.60","212.26","212.26","210.48","1.62M","0.00%"
"02/05/2019","211.61","211.49","212.52","209.64","2.07M","0.20%"
"02/04/2019","211.18","210.70","211.19","207.90","1.63M","0.43%"
"02/01/2019","210.27","214.00","215.00","209.37","3.45M","-2.03%"
"01/31/2019","214.63","211.14","214.88","209.72","4.34M","1.55%"
"01/30/2019","211.35","210.48","212.17","209.32","1.59M","0.49%"
"01/29/2019","210.31","210.32","210.54","208.57","1.64M","-0.22%"
"01/28/2019","210.77","208.68","210.79","207.31","2.00M","0.81%"
"01/25/2019","209.07","212.03","212.32","208.74","2.25M","-0.59%"
"01/24/2019","210.31","212.39","212.39","208.90","1.99M","-0.84%"
"01/23/2019","212.09","213.00","214.84","210.00","2.22M","-0.15%"
"01/22/2019","212.40","213.00","215.56","210.80","3.31M","-0.56%"
"01/18/2019","213.59","212.56","214.16","211.77","2.12M","1.01%"
"01/17/2019","211.46","209.87","211.65","209.65","1.52M","0.61%"
"01/16/2019","210.18","211.46","211.46","209.50","1.46M","-0.40%"
"01/15/2019","211.03","210.04","211.34","209.08","1.68M","0.97%"
"01/14/2019","209.00","209.47","210.65","208.16","1.52M","-0.72%"
"01/11/2019","210.51","210.04","211.25","209.31","1.86M","-0.06%"
"01/10/2019","210.64","208.15","210.90","206.00","2.34M","0.35%"
"01/09/2019","209.90","209.15","211.22","207.92","1.86M","0.65%"
"01/08/2019","208.55","208.65","209.08","204.18","2.37M","0.75%"
"01/07/2019","207.00","205.52","209.12","203.54","2.23M","0.37%"
"01/04/2019","206.24","203.08","207.93","201.45","2.76M","2.90%"
"01/03/2019","200.42","203.70","205.94","200.04","2.88M","-2.12%"
"01/02/2019","204.76","200.50","205.10","199.85","2.14M","0.52%"
"12/31/2018","203.71","203.38","204.39","201.38","1.73M","0.83%"
"12/28/2018","202.04","201.82","204.95","199.59","2.04M","0.48%"
"12/27/2018","201.08","196.96","201.13","193.96","2.71M","1.23%"
"12/26/2018","198.63","190.82","198.78","189.51","3.27M","4.55%"
"12/24/2018","189.99","193.90","195.33","189.80","2.03M","-2.33%"
"12/21/2018","194.52","197.16","200.70","194.32","5.08M","-1.32%"
"12/20/2018","197.13","200.33","200.70","193.68","4.25M","-2.13%"
"12/19/2018","201.41","203.50","207.00","199.86","3.37M","-0.78%"
"12/18/2018","202.99","203.09","204.67","201.57","3.31M","0.38%"
"12/17/2018","202.23","206.68","208.00","200.66","4.74M","-2.33%"
"12/14/2018","207.06","218.00","219.00","205.51","8.82M","-8.59%"
"12/13/2018","226.51","228.84","229.62","225.48","2.17M","-0.57%"
"12/12/2018","227.80","228.35","230.45","227.07","2.89M","0.57%"
"12/11/2018","226.50","225.12","227.25","224.00","2.47M","1.72%"
"12/10/2018","222.66","224.54","225.20","219.11","2.65M","-0.98%"
"12/07/2018","224.86","233.15","233.81","223.03","2.88M","-3.58%"
"12/06/2018","233.20","227.94","233.86","226.60","4.03M","3.03%"
"12/04/2018","226.35","232.11","233.30","225.56","3.42M","-2.47%"
"12/03/2018","232.08","230.72","232.20","228.21","2.48M","0.35%"
"11/30/2018","231.28","231.69","233.39","229.70","2.76M","0.12%"
"11/29/2018","231.00","229.00","231.59","228.36","1.48M","0.29%"
"11/28/2018","230.34","222.78","230.46","222.19","2.77M","3.29%"
"11/27/2018","223.01","219.37","223.12","218.38","2.37M","1.62%"
"11/26/2018","219.45","222.85","223.48","218.90","2.21M","-0.28%"
"11/23/2018","220.06","218.10","221.18","217.66","1.01M","0.68%"
"11/21/2018","218.57","220.56","222.03","217.45","2.04M","-0.34%"
"11/20/2018","219.31","224.92","225.00","218.05","3.70M","-4.12%"
"11/19/2018","228.74","231.61","233.50","227.81","1.95M","-0.99%"
"11/16/2018","231.02","229.30","231.12","226.52","2.82M","0.47%"
"11/15/2018","229.94","232.32","232.65","227.00","2.72M","-1.44%"
"11/14/2018","233.31","237.12","237.12","231.71","1.90M","-0.35%"
"11/13/2018","234.14","234.75","236.42","232.77","1.55M","-0.15%"
"11/12/2018","234.48","237.64","239.20","234.13","2.30M","-1.37%"
"11/09/2018","237.74","237.97","240.26","237.07","2.26M","-0.40%"
"11/08/2018","238.70","238.51","239.80","237.03","2.14M","-0.69%"
"11/07/2018","240.37","238.75","240.88","236.94","2.60M","1.55%"
"11/06/2018","236.71","235.00","237.49","234.18","2.10M","0.96%"
"11/05/2018","234.45","230.71","234.89","229.80","2.51M","1.86%"
"11/02/2018","230.16","229.81","232.23","227.18","2.17M","0.24%"
"11/01/2018","229.60","228.18","230.80","227.54","2.10M","0.42%"
"10/31/2018","228.63","228.65","230.56","225.56","2.67M","0.31%"
"10/30/2018","227.92","223.10","228.21","223.01","2.41M","2.47%"
"10/29/2018","222.42","219.75","224.89","218.75","3.80M","1.94%"
"10/26/2018","218.19","222.31","225.00","217.00","4.00M","-3.63%"
"10/25/2018","226.40","224.06","227.59","222.84","2.22M","1.18%"
"10/24/2018","223.76","225.93","231.09","223.09","3.10M","-2.18%"
"10/23/2018","228.75","227.07","229.26","223.82","2.66M","-0.14%"
"10/22/2018","229.06","229.88","230.25","227.27","2.01M","-0.27%"
"10/19/2018","229.67","228.90","230.63","228.72","2.10M","0.48%"
"10/18/2018","228.58","228.54","230.65","226.25","2.62M","0.04%"
"10/17/2018","228.49","228.45","228.88","225.51","2.13M","0.36%"
"10/16/2018","227.68","224.87","228.26","224.32","2.54M","1.41%"
"10/15/2018","224.51","226.25","226.94","224.25","2.44M","-1.08%"
"10/12/2018","226.95","225.20","227.62","223.39","3.13M","2.31%"
"10/11/2018","221.82","222.91","225.32","220.93","3.65M","0.35%"
"10/10/2018","221.05","224.10","225.00","221.04","3.02M","-1.39%"
"10/09/2018","224.17","224.15","225.15","222.56","2.50M","0.11%"
"10/08/2018","223.93","219.34","224.50","219.26","3.86M","2.34%"
"10/05/2018","218.82","225.00","227.06","217.79","7.38M","-5.55%"
"10/04/2018","231.68","233.26","234.00","230.66","2.86M","-0.65%"
"10/03/2018","233.20","236.62","237.31","232.73","2.32M","-1.33%"
"10/02/2018","236.35","234.10","237.57","233.87","1.65M","0.72%"
"10/01/2018","234.65","235.81","236.53","234.43","1.67M","-0.10%"
"09/28/2018","234.88","233.86","235.47","233.79","1.60M","0.38%"
"09/27/2018","234.00","233.70","235.67","232.34","1.42M","0.08%"
"09/26/2018","233.81","233.57","235.66","233.45","2.01M","0.38%"
"09/25/2018","232.93","234.03","234.66","232.73","1.89M","-0.18%"
"09/24/2018","233.34","234.19","234.85","232.90","1.53M","-0.60%"
"09/21/2018","234.76","234.37","235.84","234.01","3.72M","0.36%"
"09/20/2018","233.92","234.60","235.00","232.32","1.91M","0.03%"
"09/19/2018","233.85","234.62","234.74","232.42","1.58M","-0.21%"
"09/18/2018","234.35","231.98","235.47","231.70","2.00M","1.01%"
"09/17/2018","232.00","234.06","234.59","231.51","2.88M","-1.44%"
"09/14/2018","235.38","239.00","239.00","234.47","3.88M","-2.44%"
"09/13/2018","241.27","242.50","243.99","241.05","2.08M","-0.48%"
"09/12/2018","242.44","245.00","245.12","242.23","1.91M","-0.72%"
"09/11/2018","244.21","243.93","245.16","243.17","2.19M","0.42%"
"09/10/2018","243.18","243.00","243.80","242.12","2.82M","0.71%"
"09/07/2018","241.46","237.31","242.95","237.20","2.72M","2.02%"
"09/06/2018","236.68","235.47","236.77","235.06","1.85M","0.45%"
"09/05/2018","235.61","234.57","236.17","233.20","2.13M","0.40%"
"09/04/2018","234.68","233.14","234.91","233.14","1.86M","0.66%"
"08/31/2018","233.13","230.21","233.52","230.21","1.88M","1.00%"
"08/30/2018","230.83","229.62","231.16","229.44","1.27M","0.28%"
"08/29/2018","230.19","231.79","232.00","228.73","1.79M","-0.03%"
"08/28/2018","230.26","230.94","231.83","229.84","1.88M","0.10%"
"08/27/2018","230.03","232.74","232.86","228.10","1.90M","-0.54%"
"08/24/2018","231.28","230.00","232.06","229.60","1.45M","0.77%"
"08/23/2018","229.51","229.00","230.35","228.57","1.34M","0.13%"
"08/22/2018","229.21","228.48","230.23","228.38","1.27M","0.29%"
"08/21/2018","228.54","229.49","230.10","227.70","2.07M","0.52%"
"08/20/2018","227.35","226.00","228.22","225.97","1.78M","0.74%"
"08/17/2018","225.68","222.33","225.88","222.15","1.98M","1.12%"
"08/16/2018","223.19","223.45","224.26","222.14","1.66M","0.69%"
"08/15/2018","221.67","220.72","222.11","218.77","1.84M","-0.15%"
"08/14/2018","222.00","220.01","222.56","219.86","1.45M","1.11%"
"08/13/2018","219.56","221.03","221.58","219.06","1.52M","-0.34%"
"08/10/2018","220.31","218.14","221.72","217.75","2.83M","0.95%"
"08/09/2018","218.24","221.62","222.35","216.91","3.64M","-2.82%"
"08/08/2018","224.58","222.86","224.88","222.24","2.02M","0.32%"
"08/07/2018","223.86","223.24","225.48","222.98","1.43M","0.51%"
"08/06/2018","222.72","221.43","223.27","221.01","1.29M","0.31%"
"08/03/2018","222.03","221.00","222.62","221.00","1.20M","0.41%"
"08/02/2018","221.12","215.01","221.40","215.01","1.90M","1.84%"
"08/01/2018","217.13","218.65","219.10","216.25","1.84M","-0.72%"
"07/31/2018","218.71","219.69","220.06","218.33","1.89M","-0.18%"
"07/30/2018","219.11","219.04","220.12","218.61","1.29M","-0.25%"
"07/27/2018","219.65","222.31","222.50","218.76","1.60M","-0.93%"
"07/26/2018","221.72","222.00","224.62","220.82","1.82M","0.46%"
"07/25/2018","220.70","217.61","220.82","217.37","1.56M","0.97%"
"07/24/2018","218.58","219.41","220.68","217.59","1.45M","-0.12%"
"07/23/2018","218.84","219.88","220.46","218.20","1.39M","0.07%"
"07/20/2018","218.69","216.98","218.94","216.24","1.80M","0.53%"
"07/19/2018","217.54","214.46","218.20","214.03","2.79M","1.20%"
"07/18/2018","214.97","215.34","215.88","213.60","1.87M","-0.01%"
"07/17/2018","215.00","214.06","216.16","214.00","2.06M","0.07%"
"07/16/2018","214.85","216.64","217.13","213.90","2.08M","-0.78%"
"07/13/2018","216.54","214.00","216.64","213.71","1.95M","1.18%"
"07/12/2018","214.02","212.54","214.17","212.22","2.22M","1.46%"
"07/11/2018","210.95","211.21","211.78","209.97","1.47M","-0.35%"
"07/10/2018","211.70","210.99","212.70","210.83","1.69M","0.36%"
"07/09/2018","210.94","210.52","211.79","210.00","1.74M","0.63%"
"07/06/2018","209.62","207.14","210.39","206.66","1.52M","0.23%"
"07/05/2018","209.14","208.20","209.29","207.55","1.44M","0.98%"
"07/03/2018","207.12","208.53","209.91","206.90","842.10K","-0.42%"
"07/02/2018","207.99","208.42","208.82","206.05","1.88M","-0.47%"
"06/29/2018","208.98","209.66","210.53","208.32","2.16M","0.13%"
"06/28/2018","208.71","210.00","211.19","208.05","1.83M","-0.63%"
"06/27/2018","210.03","210.50","212.42","209.61","2.21M","-0.03%"
"06/26/2018","210.09","212.38","212.46","209.97","2.28M","-0.78%"
"06/25/2018","211.75","210.01","212.08","209.97","2.40M","0.31%"
"06/22/2018","211.10","210.37","211.77","210.02","1.74M","0.54%"
"06/21/2018","209.96","208.17","211.11","208.00","1.83M","0.95%"
"06/20/2018","207.98","207.76","208.59","206.96","1.53M","0.22%"
"06/19/2018","207.53","204.90","207.81","204.62","1.94M","0.64%"
"06/18/2018","206.21","206.00","208.11","205.15","1.98M","-0.54%"
"06/15/2018","207.32","205.40","207.67","204.57","3.88M","1.07%"
"06/14/2018","205.12","204.87","205.73","204.29","1.69M","0.49%"
"06/13/2018","204.11","204.92","205.83","203.21","1.67M","-0.38%"
"06/12/2018","204.88","204.25","205.08","203.23","1.38M","0.19%"
"06/11/2018","204.50","203.76","204.89","203.42","1.68M","0.36%"
"06/08/2018","203.76","201.51","204.01","201.00","2.05M","0.59%"
"06/07/2018","202.57","200.50","202.88","199.41","2.73M","2.48%"
"06/06/2018","197.66","198.01","198.40","196.70","2.07M","-0.09%"
"06/05/2018","197.84","199.22","199.35","196.99","1.87M","-0.39%"
"06/04/2018","198.62","197.32","199.04","197.25","1.87M","0.76%"
"06/01/2018","197.13","195.45","198.99","195.00","4.06M","-0.56%"
"05/31/2018","198.24","200.22","200.70","197.70","4.82M","-0.70%"
"05/30/2018","199.64","198.16","200.53","197.75","2.39M","1.47%"
"05/29/2018","196.74","198.10","198.84","196.00","2.30M","-0.82%"
"05/25/2018","198.36","198.89","200.22","197.82","1.33M","-0.27%"
"05/24/2018","198.89","198.29","199.09","196.82","1.18M","0.38%"
"05/23/2018","198.14","199.09","199.09","196.77","1.64M","-0.42%"
"05/22/2018","198.97","199.72","201.77","198.83","1.56M","-0.33%"
"05/21/2018","199.62","199.60","201.34","199.09","1.20M","0.33%"
"05/18/2018","198.96","199.50","199.52","197.78","1.62M","-0.32%"
"05/17/2018","199.60","199.06","201.35","197.89","2.39M","0.45%"
"05/16/2018","198.71","196.07","199.35","195.00","2.16M","1.65%"
"05/15/2018","195.48","194.76","196.70","193.26","2.32M","-0.20%"
"05/14/2018","195.88","195.96","197.27","195.42","1.44M","0.06%"
