"Date","Price","Open","High","Low","Vol.","Change %"
"12/27/2019","5,498.93","5,548.35","5,576.26","5,494.97","155.52K","-0.81%"
"12/26/2019","5,543.66","5,503.30","5,543.70","5,497.90","124.45K","0.71%"
"12/25/2019","5,504.42","5,467.75","5,517.20","5,461.38","124.68K","0.60%"
"12/24/2019","5,471.74","5,388.21","5,471.74","5,386.97","112.81K","1.76%"
"12/23/2019","5,377.09","5,478.57","5,485.78","5,375.02","132.18K","-2.26%"
"12/20/2019","5,501.16","5,571.63","5,580.34","5,501.16","149.78K","-1.20%"
"12/19/2019","5,568.11","5,544.66","5,579.82","5,534.51","154.14K","0.44%"
"12/18/2019","5,543.79","5,546.28","5,575.65","5,529.82","165.70K","-0.03%"
"12/17/2019","5,545.62","5,479.90","5,555.25","5,475.43","177.54K","1.25%"
"12/16/2019","5,476.99","5,391.47","5,476.99","5,387.55","146.87K","1.88%"
"12/13/2019","5,375.98","5,334.58","5,379.29","5,327.11","122.09K","1.35%"
"12/12/2019","5,304.42","5,302.72","5,334.26","5,292.47","119.40K","-0.01%"
"12/11/2019","5,304.88","5,323.86","5,333.32","5,291.25","121.16K","-0.40%"
"12/10/2019","5,326.36","5,286.04","5,326.36","5,272.20","118.21K","0.61%"
"12/09/2019","5,294.28","5,286.20","5,302.29","5,269.18","112.32K","0.36%"
"12/06/2019","5,275.51","5,241.09","5,275.51","5,226.26","100.39K","0.71%"
"12/05/2019","5,238.13","5,190.08","5,246.03","5,187.91","99.45K","1.13%"
"12/04/2019","5,179.69","5,148.41","5,188.36","5,140.39","87.63K","0.16%"
"12/03/2019","5,171.36","5,119.75","5,171.36","5,097.08","85.74K","0.65%"
"12/02/2019","5,137.78","5,131.89","5,156.87","5,124.55","81.78K","0.22%"
"11/29/2019","5,126.61","5,130.28","5,137.29","5,082.77","80.18K","-0.09%"
"11/28/2019","5,131.13","5,142.38","5,165.65","5,120.55","85.09K","-0.29%"
"11/27/2019","5,145.97","5,138.06","5,170.60","5,121.32","91.86K","-0.03%"
"11/26/2019","5,147.73","5,154.92","5,170.49","5,131.54","91.07K","-0.07%"
"11/25/2019","5,151.37","5,179.15","5,185.45","5,107.51","106.05K","-0.57%"
"11/22/2019","5,181.11","5,255.43","5,296.33","5,157.55","115.75K","-1.32%"
"11/21/2019","5,250.66","5,238.60","5,274.23","5,228.26","92.92K","-0.17%"
"11/20/2019","5,259.47","5,281.85","5,303.93","5,251.08","106.26K","-0.50%"
"11/19/2019","5,286.15","5,192.68","5,286.15","5,187.77","104.37K","1.87%"
"11/18/2019","5,189.35","5,147.03","5,192.85","5,139.96","85.67K","0.71%"
"11/15/2019","5,152.56","5,208.37","5,220.06","5,152.56","94.73K","-1.23%"
"11/14/2019","5,216.64","5,180.31","5,229.09","5,177.11","89.59K","0.68%"
"11/13/2019","5,181.49","5,188.88","5,200.24","5,160.33","86.65K","-0.29%"
"11/12/2019","5,196.72","5,183.48","5,196.72","5,123.30","93.96K","0.25%"
"11/11/2019","5,183.57","5,289.63","5,289.63","5,175.62","106.91K","-2.60%"
"11/08/2019","5,321.78","5,361.27","5,375.06","5,318.77","104.09K","-0.34%"
"11/07/2019","5,340.17","5,300.67","5,347.66","5,294.20","96.70K","0.67%"
"11/06/2019","5,304.84","5,348.45","5,356.31","5,286.44","111.17K","-0.88%"
"11/05/2019","5,352.06","5,341.17","5,362.44","5,306.05","113.89K","0.28%"
"11/04/2019","5,337.08","5,316.60","5,365.59","5,316.60","114.49K","0.62%"
"11/01/2019","5,303.99","5,234.75","5,308.93","5,227.11","107.00K","0.95%"
"10/31/2019","5,253.88","5,310.66","5,329.20","5,252.17","119.98K","-1.12%"
"10/30/2019","5,313.42","5,349.08","5,351.86","5,301.64","139.97K","-0.99%"
"10/29/2019","5,366.75","5,434.31","5,434.31","5,366.75","155.00K","-1.09%"
"10/28/2019","5,425.75","5,343.50","5,425.75","5,343.44","136.23K","2.37%"
"10/25/2019","5,300.09","5,254.37","5,307.75","5,227.89","101.23K","0.77%"
"10/24/2019","5,259.45","5,262.93","5,274.32","5,220.55","94.72K","-0.19%"
"10/23/2019","5,269.72","5,311.76","5,314.36","5,257.77","94.46K","-0.80%"
"10/22/2019","5,312.46","5,252.19","5,312.46","5,249.96","90.35K","1.24%"
"10/21/2019","5,247.30","5,273.64","5,273.64","5,200.93","91.11K","-0.63%"
"10/18/2019","5,280.53","5,350.64","5,374.60","5,267.93","107.18K","-1.25%"
"10/17/2019","5,347.27","5,354.41","5,371.67","5,331.73","92.05K","-0.11%"
"10/16/2019","5,353.02","5,377.75","5,397.07","5,350.15","105.11K","-0.42%"
"10/15/2019","5,375.53","5,429.94","5,429.94","5,367.14","120.13K","-1.47%"
"10/14/2019","5,455.61","5,411.65","5,463.54","5,402.63","127.45K","1.58%"
"10/11/2019","5,370.65","5,371.40","5,392.78","5,327.79","106.51K","0.07%"
"10/10/2019","5,366.93","5,291.55","5,367.10","5,281.86","94.80K","1.55%"
"10/09/2019","5,285.15","5,220.20","5,285.15","5,191.06","81.54K","0.92%"
"10/08/2019","5,237.18","5,242.02","5,280.59","5,226.26","78.83K","0.09%"
"09/30/2019","5,232.39","5,297.02","5,315.34","5,232.39","77.54K","-1.12%"
"09/27/2019","5,291.44","5,241.51","5,313.08","5,241.51","90.62K","0.90%"
"09/26/2019","5,244.08","5,428.61","5,436.95","5,244.08","130.74K","-3.27%"
"09/25/2019","5,421.62","5,502.16","5,502.16","5,421.62","129.64K","-1.94%"
"09/24/2019","5,528.89","5,504.50","5,568.22","5,495.46","126.90K","0.50%"
"09/23/2019","5,501.21","5,538.73","5,538.73","5,462.27","121.43K","-0.99%"
"09/20/2019","5,556.48","5,560.04","5,576.79","5,533.28","126.47K","0.11%"
"09/19/2019","5,550.41","5,497.24","5,550.41","5,468.75","118.15K","1.18%"
"09/18/2019","5,485.88","5,501.84","5,515.22","5,467.91","115.41K","-0.12%"
"09/17/2019","5,492.22","5,614.16","5,614.16","5,471.43","155.21K","-2.40%"
"09/16/2019","5,627.24","5,613.57","5,650.67","5,600.80","151.24K","0.61%"
"09/12/2019","5,592.92","5,580.60","5,601.47","5,546.25","131.54K","0.48%"
"09/11/2019","5,566.41","5,630.20","5,634.44","5,564.94","157.66K","-0.86%"
"09/10/2019","5,614.58","5,608.74","5,625.92","5,573.99","175.83K","0.22%"
"09/09/2019","5,602.24","5,516.53","5,602.24","5,495.16","175.10K","2.45%"
"09/06/2019","5,468.46","5,461.33","5,479.12","5,425.37","152.01K","0.42%"
"09/05/2019","5,445.57","5,423.96","5,504.94","5,418.92","192.91K","0.94%"
"09/04/2019","5,394.71","5,345.94","5,394.71","5,336.57","151.96K","0.70%"
"09/03/2019","5,357.06","5,324.69","5,357.06","5,310.27","143.29K","0.74%"
"09/02/2019","5,317.53","5,187.40","5,318.40","5,187.40","140.26K","2.60%"
"08/30/2019","5,182.96","5,280.51","5,289.04","5,160.45","146.31K","-1.48%"
"08/29/2019","5,260.95","5,262.96","5,286.11","5,249.75","130.75K","0.09%"
"08/28/2019","5,256.18","5,261.62","5,274.68","5,236.02","140.55K","-0.20%"
"08/27/2019","5,266.66","5,196.14","5,283.06","5,196.14","147.09K","1.90%"
"08/26/2019","5,168.68","5,096.10","5,186.40","5,087.70","122.37K","-0.56%"
"08/23/2019","5,197.55","5,210.42","5,224.57","5,179.47","120.37K","-0.21%"
"08/22/2019","5,208.55","5,200.06","5,208.55","5,165.61","114.15K","0.42%"
"08/21/2019","5,186.62","5,177.87","5,203.65","5,168.81","114.90K","0.03%"
"08/20/2019","5,185.27","5,183.01","5,220.68","5,168.94","132.73K","0.23%"
"08/19/2019","5,173.18","5,054.48","5,173.18","5,054.48","131.03K","3.18%"
"08/16/2019","5,013.58","4,981.56","5,044.21","4,979.93","96.23K","0.56%"
"08/15/2019","4,985.42","4,848.87","4,985.54","4,829.41","95.33K","0.48%"
"08/14/2019","4,961.75","4,980.39","4,997.44","4,953.98","90.04K","0.68%"
"08/13/2019","4,928.46","4,917.89","4,935.94","4,903.82","79.02K","-0.48%"
"08/12/2019","4,952.22","4,873.89","4,952.22","4,859.62","78.82K","1.69%"
"08/09/2019","4,869.79","4,948.52","4,963.00","4,861.12","89.54K","-1.09%"
"08/08/2019","4,923.33","4,901.82","4,936.83","4,901.71","83.39K","0.78%"
"08/07/2019","4,885.44","4,928.14","4,941.96","4,884.99","89.95K","-0.29%"
"08/06/2019","4,899.82","4,940.87","4,940.87","4,781.88","126.62K","-2.64%"
"08/05/2019","5,032.64","5,076.11","5,124.38","5,032.64","91.07K","-1.15%"
"08/02/2019","5,091.06","5,074.00","5,101.14","5,047.39","101.41K","-1.59%"
"08/01/2019","5,173.23","5,172.08","5,201.48","5,151.39","80.25K","-0.52%"
"07/31/2019","5,200.09","5,229.14","5,229.14","5,193.18","82.31K","-0.76%"
"07/30/2019","5,239.72","5,217.07","5,269.31","5,216.81","84.37K","0.40%"
"07/29/2019","5,218.98","5,217.93","5,235.01","5,197.02","76.42K","0.05%"
"07/26/2019","5,216.60","5,201.56","5,222.33","5,188.24","77.86K","0.11%"
"07/25/2019","5,211.09","5,193.65","5,220.13","5,181.28","85.52K","0.31%"
"07/24/2019","5,194.83","5,141.94","5,219.15","5,141.90","91.97K","1.24%"
"07/23/2019","5,131.10","5,072.77","5,131.10","5,072.77","74.25K","1.14%"
"07/22/2019","5,073.33","5,222.06","5,222.34","5,067.10","98.80K","-2.81%"
"07/19/2019","5,220.03","5,205.73","5,263.34","5,205.70","87.71K","0.49%"
"07/18/2019","5,194.60","5,265.37","5,265.37","5,194.60","96.56K","-1.79%"
"07/17/2019","5,289.42","5,282.56","5,312.71","5,269.24","98.71K","0.08%"
"07/16/2019","5,285.23","5,264.65","5,289.01","5,254.62","88.25K","0.22%"
"07/15/2019","5,273.81","5,203.58","5,289.01","5,140.80","103.29K","1.05%"
"07/12/2019","5,219.19","5,209.30","5,229.84","5,173.05","84.88K","0.25%"
"07/11/2019","5,206.40","5,236.66","5,271.61","5,180.96","88.83K","-0.16%"
"07/10/2019","5,214.64","5,267.27","5,271.24","5,196.82","86.99K","-0.87%"
"07/09/2019","5,260.34","5,239.86","5,270.46","5,203.85","90.88K","0.31%"
"07/08/2019","5,244.27","5,410.20","5,410.20","5,221.95","123.49K","-3.32%"
"07/05/2019","5,424.25","5,404.71","5,433.69","5,379.89","96.91K","0.37%"
"07/04/2019","5,404.38","5,435.48","5,450.29","5,381.05","114.08K","-0.44%"
"07/03/2019","5,428.51","5,465.95","5,465.95","5,408.58","121.30K","-1.00%"
"07/02/2019","5,483.52","5,482.44","5,501.12","5,462.73","133.05K","0.04%"
"07/01/2019","5,481.41","5,418.21","5,481.41","5,392.44","149.21K","3.01%"
"06/28/2019","5,321.43","5,389.98","5,389.98","5,289.43","119.53K","-1.41%"
"06/27/2019","5,397.57","5,361.98","5,415.36","5,360.49","121.41K","0.86%"
"06/26/2019","5,351.39","5,323.70","5,384.06","5,303.24","107.69K","-0.01%"
"06/25/2019","5,351.69","5,397.06","5,397.06","5,289.84","134.55K","-0.96%"
"06/24/2019","5,403.80","5,412.55","5,427.67","5,374.52","130.86K","-0.04%"
"06/21/2019","5,406.04","5,350.29","5,423.19","5,350.29","167.48K","1.67%"
"06/20/2019","5,317.31","5,228.49","5,329.97","5,199.87","148.04K","1.59%"
"06/19/2019","5,234.28","5,268.94","5,292.28","5,231.97","130.88K","1.42%"
"06/18/2019","5,160.88","5,160.11","5,183.02","5,125.10","92.01K","0.00%"
"06/17/2019","5,160.67","5,168.35","5,192.13","5,140.27","95.77K","-0.24%"
"06/14/2019","5,173.07","5,297.74","5,307.08","5,170.98","132.74K","-2.29%"
"06/13/2019","5,294.11","5,256.91","5,306.98","5,237.96","135.17K","0.55%"
"06/12/2019","5,264.89","5,276.70","5,315.96","5,251.05","150.03K","-0.47%"
"06/11/2019","5,289.62","5,103.85","5,289.79","5,096.02","155.24K","3.74%"
"06/10/2019","5,098.94","5,043.33","5,112.43","5,022.00","98.52K","1.35%"
"06/06/2019","5,030.80","5,149.38","5,149.38","5,011.76","112.69K","-2.47%"
"06/05/2019","5,158.47","5,206.15","5,222.87","5,148.29","108.60K","-0.05%"
"06/04/2019","5,160.98","5,244.73","5,249.53","5,131.01","119.11K","-1.79%"
"06/03/2019","5,255.07","5,341.27","5,354.69","5,235.52","140.14K","-1.48%"
"05/31/2019","5,334.25","5,336.69","5,384.48","5,319.21","127.94K","-0.14%"
"05/30/2019","5,341.98","5,357.49","5,357.49","5,270.89","133.34K","-0.64%"
"05/29/2019","5,376.51","5,336.84","5,411.08","5,329.91","122.73K","0.41%"
"05/28/2019","5,354.53","5,353.85","5,414.64","5,332.93","139.39K","0.00%"
"05/27/2019","5,354.63","5,204.42","5,360.00","5,179.19","128.16K","2.96%"
"05/24/2019","5,200.77","5,230.90","5,279.65","5,186.87","118.15K","-1.27%"
"05/23/2019","5,267.83","5,380.41","5,380.41","5,251.34","143.60K","-2.36%"
"05/22/2019","5,395.43","5,418.24","5,451.11","5,351.70","142.02K","-0.42%"
"05/21/2019","5,418.05","5,305.44","5,425.31","5,287.31","142.60K","1.97%"
"05/20/2019","5,313.15","5,326.19","5,330.18","5,200.68","135.50K","-0.33%"
"05/17/2019","5,330.99","5,527.38","5,530.90","5,306.47","175.76K","-3.55%"
"05/16/2019","5,527.28","5,488.27","5,539.35","5,478.07","165.71K","0.75%"
"05/15/2019","5,486.39","5,412.93","5,491.40","5,403.48","146.82K","2.20%"
"05/14/2019","5,368.23","5,333.85","5,422.62","5,328.01","130.38K","-0.69%"
"05/13/2019","5,405.61","5,385.76","5,440.91","5,366.78","135.05K","-0.73%"
"05/10/2019","5,445.53","5,292.45","5,445.54","5,192.70","172.48K","3.97%"
"05/09/2019","5,237.82","5,243.72","5,308.02","5,229.82","121.06K","-1.04%"
"05/08/2019","5,292.75","5,198.84","5,376.90","5,166.40","145.64K","-0.37%"
"05/07/2019","5,312.50","5,273.22","5,353.61","5,214.90","144.25K","1.25%"
"05/06/2019","5,246.83","5,480.13","5,496.84","5,212.99","167.81K","-7.66%"
"04/30/2019","5,682.24","5,595.81","5,718.32","5,595.81","134.50K","1.06%"
"04/29/2019","5,622.48","5,831.24","5,849.64","5,613.83","179.82K","-3.63%"
"04/26/2019","5,834.38","5,861.79","5,926.04","5,830.35","172.50K","-1.11%"
"04/25/2019","5,899.91","6,130.01","6,140.30","5,899.65","212.51K","-4.12%"
"04/24/2019","6,153.39","6,081.96","6,153.39","6,017.86","182.18K","1.24%"
"04/23/2019","6,078.27","6,175.13","6,175.82","6,061.75","213.00K","-1.84%"
"04/22/2019","6,192.14","6,270.37","6,274.46","6,171.31","214.59K","-1.01%"
"04/19/2019","6,255.25","6,198.61","6,255.26","6,147.16","207.12K","0.84%"
"04/18/2019","6,202.84","6,229.69","6,255.79","6,188.12","212.23K","-0.50%"
"04/17/2019","6,234.11","6,181.76","6,267.59","6,175.58","222.09K","0.88%"
"04/16/2019","6,179.80","6,019.13","6,179.80","5,978.73","198.00K","2.11%"
"04/15/2019","6,052.05","6,178.50","6,215.38","6,049.24","191.82K","-0.81%"
"04/12/2019","6,101.20","6,097.07","6,130.38","6,047.83","177.32K","-0.09%"
"04/11/2019","6,106.95","6,232.89","6,249.50","6,106.66","216.96K","-2.06%"
"04/10/2019","6,235.71","6,203.40","6,289.93","6,159.23","230.42K","-0.16%"
"04/09/2019","6,245.43","6,212.73","6,261.15","6,164.97","208.55K","0.24%"
"04/08/2019","6,230.21","6,303.43","6,322.48","6,130.76","260.32K","-0.48%"
"04/04/2019","6,260.07","6,262.69","6,283.29","6,198.03","243.40K","0.37%"
"04/03/2019","6,237.02","6,142.37","6,237.16","6,114.60","237.00K","1.01%"
"04/02/2019","6,174.94","6,181.08","6,234.75","6,135.80","261.51K","0.61%"
"04/01/2019","6,137.73","5,961.79","6,137.73","5,961.79","244.08K","3.83%"
"03/29/2019","5,911.21","5,748.92","5,911.22","5,699.69","192.60K","2.84%"
"03/28/2019","5,747.86","5,797.87","5,872.20","5,744.23","171.83K","-1.35%"
"03/27/2019","5,826.53","5,822.69","5,842.07","5,696.13","174.22K","0.66%"
"03/26/2019","5,788.36","5,982.36","6,006.94","5,774.74","209.24K","-2.90%"
"03/25/2019","5,961.44","5,914.85","6,039.66","5,890.40","220.35K","-0.88%"
"03/22/2019","6,014.55","5,981.70","6,022.07","5,889.68","222.27K","0.40%"
"03/21/2019","5,990.64","5,929.75","6,034.48","5,914.67","247.02K","1.09%"
"03/20/2019","5,926.17","5,935.27","5,948.85","5,811.20","214.45K","-0.26%"
"03/19/2019","5,941.91","5,916.17","5,968.34","5,895.18","208.33K","0.43%"
"03/18/2019","5,916.34","5,801.32","5,916.34","5,743.60","212.33K","2.41%"
"03/15/2019","5,777.11","5,723.65","5,816.31","5,704.27","200.34K","1.55%"
"03/14/2019","5,688.95","5,810.02","5,860.93","5,622.34","232.97K","-3.03%"
"03/13/2019","5,866.63","6,014.51","6,039.97","5,822.57","293.15K","-2.32%"
"03/12/2019","6,006.18","5,922.57","6,046.62","5,897.17","318.25K","2.21%"
"03/11/2019","5,876.34","5,682.57","5,876.34","5,645.18","264.26K","4.31%"
"03/08/2019","5,633.32","5,736.93","5,913.03","5,633.29","328.70K","-4.15%"
"03/07/2019","5,877.30","5,775.30","5,928.61","5,750.05","329.26K","1.74%"
"03/06/2019","5,776.97","5,694.90","5,776.98","5,625.34","322.77K","2.17%"
"03/05/2019","5,654.31","5,470.70","5,654.31","5,451.29","268.06K","3.14%"
"03/04/2019","5,482.30","5,418.71","5,562.20","5,418.27","273.20K","2.20%"
"03/01/2019","5,364.37","5,344.42","5,364.37","5,286.00","178.94K","0.64%"
"02/28/2019","5,330.34","5,306.20","5,370.21","5,291.98","200.47K","0.38%"
"02/27/2019","5,310.27","5,312.56","5,391.87","5,245.41","249.46K","-0.25%"
"02/26/2019","5,323.76","5,335.38","5,438.88","5,273.90","301.08K","-0.01%"
"02/25/2019","5,324.25","5,129.47","5,324.52","5,120.47","279.81K","5.23%"
"02/22/2019","5,059.51","4,935.44","5,059.51","4,932.20","178.60K","2.26%"
"02/21/2019","4,947.66","4,957.63","5,046.62","4,930.97","190.94K","-0.39%"
"02/20/2019","4,967.04","4,958.89","4,971.13","4,906.63","165.22K","0.07%"
"02/19/2019","4,963.75","4,964.22","4,988.26","4,897.23","192.36K","0.42%"
"02/18/2019","4,942.88","4,805.33","4,942.88","4,805.33","164.85K","3.55%"
"02/15/2019","4,773.51","4,772.98","4,805.80","4,763.76","125.21K","-0.14%"
"02/14/2019","4,780.04","4,758.51","4,801.09","4,741.52","122.84K","0.42%"
"02/13/2019","4,759.83","4,679.69","4,766.18","4,672.78","136.31K","1.80%"
"02/12/2019","4,675.79","4,611.85","4,685.13","4,604.10","112.33K","1.39%"
"02/11/2019","4,611.83","4,497.53","4,611.83","4,497.53","92.67K","2.87%"
"02/01/2019","4,482.99","4,369.27","4,482.99","4,369.27","77.71K","2.92%"
"01/31/2019","4,355.74","4,408.11","4,441.42","4,328.92","94.57K","-1.52%"
"01/30/2019","4,423.14","4,464.80","4,492.66","4,422.36","74.49K","-1.49%"
"01/29/2019","4,490.05","4,557.81","4,558.05","4,419.40","96.72K","-1.76%"
"01/28/2019","4,570.40","4,629.43","4,640.62","4,565.79","90.49K","-0.81%"
"01/25/2019","4,607.94","4,634.06","4,651.32","4,606.87","99.93K","-0.60%"
"01/24/2019","4,635.75","4,613.93","4,651.02","4,591.80","99.06K","0.57%"
"01/23/2019","4,609.67","4,590.69","4,609.68","4,580.62","85.17K","0.14%"
"01/22/2019","4,603.20","4,651.03","4,651.10","4,589.37","97.12K","-1.12%"
"01/21/2019","4,655.11","4,629.79","4,668.48","4,624.65","100.08K","0.62%"
"01/18/2019","4,626.41","4,596.25","4,627.66","4,576.77","109.18K","0.67%"
"01/17/2019","4,595.49","4,632.27","4,639.79","4,590.31","103.44K","-0.90%"
"01/16/2019","4,637.20","4,644.23","4,669.63","4,632.07","102.22K","-0.15%"
"01/15/2019","4,644.17","4,583.55","4,644.17","4,569.14","101.56K","1.09%"
"01/14/2019","4,594.19","4,621.70","4,625.56","4,580.54","101.74K","-0.59%"
"01/11/2019","4,621.61","4,585.22","4,621.61","4,575.64","104.12K","0.85%"
"01/10/2019","4,582.48","4,592.74","4,619.82","4,571.09","106.48K","-0.27%"
"01/09/2019","4,594.74","4,588.69","4,654.77","4,578.45","123.17K","0.21%"
"01/08/2019","4,585.03","4,586.84","4,596.80","4,567.29","107.41K","-0.20%"
"01/07/2019","4,594.15","4,523.23","4,598.63","4,516.00","114.55K","2.14%"
"01/04/2019","4,497.89","4,338.06","4,497.91","4,326.33","103.47K","2.77%"
"01/03/2019","4,376.86","4,404.31","4,446.03","4,375.86","80.50K","-0.72%"
"01/02/2019","4,408.53","4,436.75","4,444.44","4,399.59","66.27K","-0.49%"
"12/28/2018","4,430.02","4,429.04","4,454.97","4,396.37","71.53K","0.12%"
"12/27/2018","4,424.65","4,553.72","4,561.92","4,424.65","81.00K","-1.55%"
"12/26/2018","4,494.50","4,509.32","4,531.11","4,487.79","76.71K","-0.45%"
"12/25/2018","4,514.62","4,512.29","4,522.88","4,403.06","93.04K","-0.96%"
"12/24/2018","4,558.32","4,511.22","4,558.35","4,501.06","66.08K","0.90%"
"12/21/2018","4,517.78","4,536.57","4,543.87","4,484.56","69.64K","-0.72%"
"12/20/2018","4,550.60","4,523.97","4,560.34","4,509.57","70.38K","0.38%"
"12/19/2018","4,533.40","4,601.37","4,604.94","4,525.06","69.12K","-1.38%"
"12/18/2018","4,596.61","4,602.40","4,634.75","4,553.36","72.35K","-0.66%"
"12/17/2018","4,627.23","4,623.13","4,634.03","4,569.57","75.75K","-0.32%"
"12/14/2018","4,641.89","4,755.02","4,756.21","4,638.92","99.01K","-2.56%"
"12/13/2018","4,763.72","4,727.46","4,791.00","4,698.37","95.76K","0.95%"
"12/12/2018","4,718.82","4,733.07","4,740.99","4,706.39","80.87K","-0.03%"
"12/11/2018","4,720.47","4,691.59","4,720.47","4,685.30","79.32K","0.94%"
"12/10/2018","4,676.62","4,698.55","4,711.32","4,660.73","81.48K","-1.17%"
"12/07/2018","4,731.90","4,738.17","4,755.33","4,711.36","87.95K","0.02%"
"12/06/2018","4,730.91","4,796.41","4,814.71","4,724.53","108.49K","-1.79%"
"12/05/2018","4,816.99","4,750.55","4,846.75","4,734.98","116.95K","-0.60%"
"12/04/2018","4,846.17","4,793.32","4,846.17","4,782.95","119.13K","0.91%"
"12/03/2018","4,802.29","4,762.96","4,820.21","4,742.47","129.39K","3.32%"
"11/30/2018","4,648.18","4,604.27","4,654.53","4,549.44","95.93K","0.67%"
"11/29/2018","4,617.35","4,746.63","4,758.25","4,617.35","110.51K","-2.35%"
"11/28/2018","4,728.58","4,669.66","4,728.58","4,607.61","108.62K","1.22%"
"11/27/2018","4,671.64","4,662.33","4,693.83","4,636.96","93.59K","0.82%"
"11/26/2018","4,633.73","4,631.42","4,677.96","4,610.58","92.38K","-0.18%"
"11/23/2018","4,642.12","4,840.94","4,841.40","4,624.48","134.02K","-4.29%"
"11/22/2018","4,850.13","4,858.48","4,878.10","4,831.09","116.54K","0.06%"
"11/21/2018","4,847.04","4,754.23","4,848.73","4,746.68","123.95K","0.73%"
"11/20/2018","4,811.88","4,899.32","4,923.64","4,808.41","146.41K","-2.64%"
"11/19/2018","4,942.49","4,924.29","4,942.49","4,877.95","148.06K","0.38%"
"11/16/2018","4,923.99","4,880.87","4,946.79","4,867.08","157.19K","1.09%"
"11/15/2018","4,871.09","4,790.34","4,871.09","4,788.21","140.33K","1.67%"
"11/14/2018","4,791.23","4,784.86","4,848.06","4,776.79","158.65K","0.02%"
"11/13/2018","4,790.45","4,648.56","4,816.84","4,639.58","173.46K","1.98%"
"11/12/2018","4,697.35","4,560.86","4,697.35","4,556.30","118.55K","2.98%"
"11/09/2018","4,561.21","4,553.21","4,596.76","4,542.58","88.59K","-0.24%"
"11/08/2018","4,572.38","4,617.91","4,628.27","4,568.67","102.46K","-0.45%"
"11/07/2018","4,592.84","4,604.87","4,650.36","4,589.32","114.23K","-0.22%"
"11/06/2018","4,603.11","4,585.58","4,603.78","4,543.71","103.59K","0.11%"
"11/05/2018","4,598.20","4,557.92","4,620.71","4,529.44","122.38K","0.75%"
"11/02/2018","4,564.18","4,490.63","4,564.18","4,483.98","115.83K","3.06%"
"11/01/2018","4,428.74","4,428.86","4,493.60","4,425.15","101.84K","0.64%"
"10/31/2018","4,400.61","4,342.11","4,424.50","4,337.53","86.16K","1.47%"
"10/30/2018","4,336.65","4,284.36","4,358.47","4,226.59","76.21K","0.93%"
"10/29/2018","4,296.70","4,341.91","4,345.02","4,275.72","66.21K","-1.44%"
"10/26/2018","4,359.47","4,374.46","4,412.23","4,342.21","82.62K","0.33%"
"10/25/2018","4,345.33","4,245.30","4,353.78","4,223.32","80.97K","-0.74%"
"10/24/2018","4,377.55","4,358.87","4,424.91","4,340.66","75.24K","-0.03%"
"10/23/2018","4,379.06","4,448.91","4,469.57","4,352.66","93.08K","-1.65%"
"10/22/2018","4,452.74","4,279.76","4,491.31","4,279.76","111.87K","4.99%"
"10/19/2018","4,241.23","4,080.12","4,243.97","4,066.27","77.23K","2.21%"
"10/18/2018","4,149.44","4,260.01","4,260.01","4,143.17","71.59K","-3.33%"
"10/17/2018","4,292.20","4,311.05","4,334.63","4,192.82","71.25K","0.73%"
"10/16/2018","4,261.17","4,358.06","4,391.39","4,237.51","68.20K","-2.24%"
"10/15/2018","4,358.87","4,435.08","4,468.22","4,352.27","68.22K","-1.55%"
"10/12/2018","4,427.68","4,415.29","4,446.95","4,251.67","98.50K","-0.65%"
"10/11/2018","4,456.61","4,662.96","4,671.99","4,428.60","107.93K","-7.39%"
"10/10/2018","4,812.43","4,823.35","4,842.98","4,775.67","64.14K","-0.13%"
"10/09/2018","4,818.73","4,826.32","4,860.91","4,790.66","62.56K","0.03%"
"10/08/2018","4,817.43","4,906.10","4,916.87","4,813.09","72.40K","-3.41%"
"09/28/2018","4,987.27","4,947.72","4,987.27","4,935.42","69.99K","0.84%"
"09/27/2018","4,945.69","5,012.45","5,018.40","4,945.64","88.32K","-1.42%"
"09/26/2018","5,017.06","4,996.35","5,042.51","4,987.91","79.89K","0.43%"
"09/25/2018","4,995.70","4,980.30","5,014.02","4,965.99","66.33K","-0.32%"
"09/21/2018","5,011.69","4,957.27","5,015.24","4,931.35","86.81K","1.21%"
"09/20/2018","4,951.58","4,961.66","4,984.75","4,944.65","78.95K","-0.37%"
"09/19/2018","4,970.01","4,904.24","5,001.86","4,895.85","87.86K","1.07%"
"09/18/2018","4,917.35","4,815.76","4,917.39","4,813.60","72.14K","1.78%"
"09/17/2018","4,831.56","4,885.23","4,885.23","4,812.93","60.47K","-1.56%"
"09/14/2018","4,907.93","4,958.70","4,965.66","4,907.09","67.57K","-1.01%"
"09/13/2018","4,958.16","4,955.79","4,978.36","4,888.12","66.96K","0.78%"
"09/12/2018","4,919.81","4,922.35","4,956.46","4,902.41","58.34K","-0.11%"
"09/11/2018","4,925.30","4,917.07","4,950.63","4,884.90","62.20K","0.03%"
"09/10/2018","4,923.64","5,016.78","5,019.47","4,921.79","70.26K","-1.96%"
"09/07/2018","5,022.28","5,018.23","5,084.40","4,989.04","74.68K","0.19%"
"09/06/2018","5,012.51","5,016.83","5,071.11","4,991.78","66.31K","-0.40%"
"09/05/2018","5,032.50","5,100.34","5,115.72","5,032.50","75.14K","-1.58%"
"09/04/2018","5,113.15","5,047.81","5,123.26","5,042.82","71.60K","1.17%"
"09/03/2018","5,054.11","5,049.73","5,055.28","4,973.74","63.25K","-0.08%"
